#Tract_length	Init_rate	lnL	
15.0	0.750785188105	1327408.14965	
15.0	1.12617778216	1329499.18112	
15.0	1.50157037621	1332285.86684	
15.0	1.87696297026	1335447.11171	
21.0	0.536275134361	1352581.82888	
21.0	0.804412701542	1353384.35715	
21.0	1.07255026872	1354889.63557	
21.0	1.3406878359	1356776.64507	
27.0	0.417102882281	1371800.20102	
27.0	0.625654323421	1371884.3613	
27.0	0.834205764562	1372674.16335	
27.0	1.0427572057	1373848.6154	
33.0	0.341265994593	1387328.68778	
33.0	0.51189899189	1386954.76992	
33.0	0.682531989187	1387287.94767	
33.0	0.853164986483	1388007.24192	
39.0	0.288763533887	1400349.50727	
39.0	0.43314530083	1399658.0347	
39.0	0.577527067773	1399674.48963	
39.0	0.721908834717	1400077.89978	
45.0	0.250261729368	1411556.22686	
45.0	0.375392594053	1410631.66142	
45.0	0.500523458737	1410415.54326	
45.0	0.625654323421	1410586.90419	
