#Tract_length	Init_rate	lnL	
27.0	1.05967409477	565027.258373	
27.0	1.11854487781	565193.051932	
27.0	1.17741566085	565369.204901	
27.0	1.23628644389	565554.669637	
27.0	1.29515722694	565748.54419	
28.2	1.0145815801	566459.518168	
28.2	1.07094722343	566609.638635	
28.2	1.12731286677	566770.14899	
28.2	1.18367851011	566940.002156	
28.2	1.24004415345	567118.296709	
29.4	0.97317008703	567841.869856	
29.4	1.02723509187	567977.575373	
29.4	1.0813000967	568123.697174	
29.4	1.13536510154	568279.188697	
29.4	1.18943010637	568443.148989	
30.6	0.935006554206	569177.502719	
30.6	0.986951362773	569299.906106	
30.6	1.03889617134	569432.748762	
30.6	1.09084097991	569574.984586	
30.6	1.14278578847	569725.713055	
31.8	0.899723288009	570469.328256	
31.8	0.949707915121	570579.418534	
31.8	0.999692542232	570699.968188	
31.8	1.04967716934	570829.931539	
31.8	1.09966179646	570968.408453	
33.0	0.867006077536	571720.008508	
33.0	0.915173081844	571818.668574	
33.0	0.963340086151	571927.805688	
33.0	1.01150709046	572046.374553	
33.0	1.05967409477	572173.475393	
34.2	0.836584811658	572931.981503	
34.2	0.883061745639	573020.002772	
34.2	0.92953867962	573118.516683	
34.2	0.976015613601	573226.478291	
34.2	1.02249254758	573342.988143	
