#lnL 	x[] 	 df 
1480859.18095	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-2.7739314843	-5.29831736655	-4.89425504758	-2.68958594774	-3.44972522093	-3.05605085066	-4.8618444324	-4.13888923197	-4.91475693307	-4.06181054051	-5.34647565207	-4.12083626357	-4.43814664247	-4.85203929563	854.108984738	7486.94095689	9626.908821	9475.37833467	82901.7219847	-83428.8221919	704.061435381	-1976.82565638	3076.87806356	5664.0864179	3976.73385402	3992.66242038	7144.08206411	6376.68749411	1998.1060493	8166.99802665	8250.75382111	8485.86262308
1457483.3416	-0.742081655722	-0.58678625724	-0.874818694824	2.27532244423	-3.46352340186	-4.60434093159	-4.90011156133	-2.67314234486	-3.47531926401	-3.10316577326	-4.89492364304	-4.17210093939	-4.97418273427	-4.11485301118	-5.36309626922	-4.18877086969	-4.50677794484	-4.92262627667	2646.88167047	-11242.1863832	-4459.23642252	7202.85754352	-22418.1141705	21977.7247487	-2634.41826301	-4400.05155717	-10402.6670914	-10192.6405017	-2002.02026654	-6462.15983964	2091.76879443	-6423.16307741	-1961.96234738	-3877.09049356	-950.643630071	2425.6835935
1450596.03381	-0.755203466376	-0.528022579801	-0.849694526839	2.24156469325	-3.32780626529	-4.73797984368	-4.88662771742	-2.65148115809	-3.42199398008	-3.05019463152	-4.88373807046	-4.13840757963	-4.98278845575	-4.0807062785	-5.35265238376	-4.1669820153	-4.49973151251	-4.93255084418	-4860.38595064	7484.57315032	-369.692785185	6500.14293035	-13454.7757347	12868.7138567	-1479.07507917	-4519.25285507	-7898.70504286	-7300.47865858	-1252.0665997	-5019.48189265	2489.02616312	-4843.22167924	-1495.47330877	-2546.02156705	-47.8496177498	2921.0110832
1451528.2279	-0.690650262632	-0.604824352862	-0.827785807584	2.13560537508	-3.02893365701	-5.02760870437	-4.85839680509	-2.5765216843	-3.2805087558	-2.9163387207	-4.8583674326	-4.04763572157	-5.01964533831	-3.99115590862	-5.32503555074	-4.11581284841	-4.49179824564	-4.97567300128	26312.6142949	-15046.7612479	1997.4671349	4279.95351391	27040.5933985	-27810.5002832	497.398008468	-1784.2054049	245.791319901	2326.90290488	1212.65298956	-0.688773155393	3824.14090721	906.775346132	-92.1988126638	2034.62887773	2764.06995384	4451.20934917
1447120.17295	-0.723998252029	-0.565148789681	-0.839103785547	2.19034363769	-3.18333034058	-4.87798731279	-4.87298080883	-2.61524552126	-3.35359959383	-2.98548827852	-4.87147382722	-4.09452818832	-5.00060518449	-4.03741735828	-5.33930232297	-4.14224668493	-4.49589654726	-4.95339622562	9649.01383038	-4036.78994845	659.00625561	5483.83948566	1798.39629499	-2517.26541722	-404.045455516	-3760.86928825	-4427.86530198	-3209.23206497	-244.359738067	-2922.36785181	3006.5658571	-2510.72569842	-925.872331047	-673.079063876	1108.7852921	3531.30001615
1446330.27331	-0.780853871598	-0.55777867774	-0.843396272476	2.13091830207	-3.16153371588	-4.89278270584	-4.86581236587	-2.574486373	-3.2984893112	-2.94118346029	-4.86625864889	-4.05878863055	-5.03019535911	-4.0053163635	-5.32828265405	-4.13034370832	-4.50428373078	-4.98814847904	-15853.5823135	-951.107476244	214.502538798	3866.16629506	5521.18601842	-6246.40800493	-49.3267033729	-2533.0645817	-2950.14846283	-1517.41530459	77.5763429343	-2252.7273948	2959.89660778	-1778.13385448	-802.711572157	-307.599486978	1125.433088	3412.7784132
1445404.85033	-0.769179030885	-0.550030894706	-0.847040130569	2.08906534993	-3.17795129713	-4.87092297567	-4.86189814864	-2.5470929934	-3.2630437186	-2.9152243759	-4.86438269875	-4.03536866726	-5.05393699024	-3.98536318396	-5.32093460384	-4.12474995306	-4.51272311274	-5.01588082897	-10536.2353027	1737.41650733	-839.613835879	2701.24376374	3763.86344723	-4476.00092262	58.9673960067	-1567.69118259	-2404.21553856	-931.24904925	61.4019404014	-2138.91295544	2775.08490554	-1706.32446949	-852.523136436	-447.23339778	840.895333651	3146.75983364
1443924.04532	-0.744269377355	-0.563325797464	-0.834430991677	1.93251744278	-3.22667651038	-4.79723329487	-4.84855669996	-2.44952376506	-3.12062655907	-2.81877591509	-4.85680217748	-3.93351134394	-5.15842106788	-3.89858923312	-5.28628898521	-4.09711653422	-4.54449664542	-5.13642891673	1457.25766605	-1619.18008628	477.816285827	-1777.82812472	-922.854783214	256.668032161	421.124210811	1877.77864451	88.789472202	1517.51590623	128.354900013	-1368.56100627	2137.60009837	-1082.79460954	-996.58709707	-701.622524961	-124.676631366	2201.53034416
1443663.44944	-0.744143344747	-0.552422468671	-0.841329232799	1.93476295076	-3.22029617566	-4.79304822542	-4.85199610637	-2.45920981081	-3.10515069359	-2.82491082646	-4.85738038622	-3.90598475977	-5.19498092416	-3.87603752295	-5.27084354984	-4.08580323681	-4.54670245191	-5.17558823141	1586.49979038	1951.46121671	-902.277302695	-1753.81051615	-460.65832735	-199.870340278	392.055999531	1712.99558617	367.970638097	1437.06765508	220.28162019	-948.740982682	2017.15492903	-679.698580595	-918.100119861	-513.965388494	-174.000110941	2031.51128023
1442925.97388	-0.747764768348	-0.542566316628	-0.849587741017	1.96890328727	-3.20498092068	-4.75893775364	-4.87091414265	-2.52015278465	-3.0556356466	-2.87084576541	-4.86397267929	-3.79199353125	-5.36191394092	-3.78485768009	-5.20010461499	-4.03802580964	-4.55313042479	-5.35234456491	235.861833309	5033.33282862	-2366.78400114	-843.547617535	-322.511680517	-302.99314755	32.393827501	162.12252625	826.285608073	113.170798705	455.637252029	698.603911328	1487.07300084	783.496453811	-650.09896068	135.993494718	-500.460857566	1286.57277969
