#lnL 	x[] 	 df 
529936.844718	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-2.7739314843	-5.29831736655	-4.89425504758	-2.68958594774	-3.44972522093	-3.05605085066	-4.8618444324	-4.13888923197	-4.91475693307	-4.06181054051	-5.34647565207	-4.12083626357	-4.43814664247	-4.85203929563	-2282.90004411	-528.151284129	716.354487906	-1694.49526624	-16386.7161078	16259.9968281	-279.15566906	-774.837992858	587.528924578	-3311.04263535	1208.40416854	-249.479760808	719.791497531	-3128.53753173	252.423655526	-1535.67364742	-2134.49917762	429.541582726
534299.636132	-0.734946201891	-0.524486512122	-0.824817077506	2.42528533314	-2.08592023197	-5.98100819411	-4.88253444168	-2.65705366645	-3.47439315979	-2.91703369951	-4.91258038583	-4.12841459621	-4.94497803694	-3.93045603293	-5.35707388995	-4.05635960196	-4.34852774368	-4.87007399155	-2093.38122339	-1996.44868921	-2106.94412885	-1350.71468002	25684.6750727	-25785.8199838	254.041214672	1175.30851044	1536.16737245	314.612657764	2608.62208134	2734.1886888	2833.35370494	3613.48461474	1591.96760918	2553.53868762	1047.20611417	1730.88704868
524418.839376	-0.734963730423	-0.524499014333	-0.807709399251	2.38481810594	-2.47726093206	-5.59269375085	-4.88920112061	-2.67555802331	-3.46036203976	-2.99610663483	-4.88372178291	-4.13437256751	-4.92778827746	-4.00517045771	-5.35104561379	-4.09303391769	-4.39950296026	-4.85981585914	-2482.47046191	-939.921597087	-467.615347866	-1429.92874608	-40.5024209726	-131.915071755	106.18432226	406.749036582	1706.22562012	-792.09364255	1634.11349416	686.210819798	1355.22307583	-792.494740578	604.367833452	-365.803007678	-1223.52674675	694.193936703
524255.476957	-0.690059615327	-0.507357226329	-0.7994229689	2.41205940774	-2.46849001962	-5.59821796216	-4.89102573993	-2.68269158125	-3.49216475795	-2.97985510282	-4.91449652005	-4.14692517296	-4.9531725109	-3.98900087022	-5.36233225537	-4.08552545056	-4.37585861176	-4.87284836132	6271.0846322	1751.08442555	207.702738741	-1175.02619563	374.87973632	-547.092540693	112.985122338	434.454438981	1639.23170483	-579.250758122	1605.26421633	678.962627706	1351.7367882	-612.718602002	608.175628369	-275.189340259	-1116.79508079	713.556979012
524048.694018	-0.700251402181	-0.508269704326	-0.796968422066	2.42912485681	-2.46504787252	-5.59948368162	-4.892292151	-2.68763786076	-3.51320277966	-2.97002973664	-4.93500119669	-4.15533339429	-4.97018871947	-3.97907120221	-5.36992523932	-4.080950301	-4.36053589981	-4.88168095307	4171.05471957	1558.32156423	460.401346558	-1073.23752978	510.799354103	-682.175565281	99.7906606022	373.614390852	1527.46745435	-512.455730912	1565.35228083	636.978885657	1329.07955918	-545.458360587	603.900514961	-253.049264932	-1057.08279031	701.393766032
522837.509586	-0.741425799905	-0.516197126747	-0.780452236476	2.62731219778	-2.44992450518	-5.58856194937	-4.90725221975	-2.74525854902	-3.76050991743	-2.85915622314	-5.17874425012	-4.25490628993	-5.17334466259	-3.86667382912	-5.46095219679	-4.02886039459	-4.1814575615	-4.9871008378	-3827.55184383	-56.3926287001	2254.94656902	131.655657754	632.101229847	-795.841647694	-65.942894195	-360.884081586	417.056669712	209.027801854	1110.22700214	100.050153276	1023.30435324	110.279337155	505.64180582	-105.396145157	-388.884986418	553.59723921
522513.335341	-0.737295052542	-0.523484509721	-0.820351485068	2.72597678421	-2.44732255644	-5.57406316616	-4.91329845667	-2.76627495355	-3.8973494452	-2.80618810352	-5.32913524254	-4.30792502219	-5.30069047171	-3.81046800883	-5.5189695249	-3.99906979329	-4.08031605	-5.05378455148	-2993.77286517	-1317.34874884	-1122.20753543	686.434260899	288.718662844	-448.766765793	-138.316507904	-661.727526938	-41.4482959262	547.282273719	868.691535738	-166.335940261	850.336609015	444.79092191	432.219624565	-45.7077883642	18.8137671966	472.431105722
522369.833783	-0.725960745142	-0.497481840387	-0.794280967508	2.78475119691	-2.44486889971	-5.55787664595	-4.91397354699	-2.76346787741	-4.00713303075	-2.77931591958	-5.4766857373	-4.3454524664	-5.42893001564	-3.77793052701	-5.57860351554	-3.97322191173	-3.99940985159	-5.12189260717	-953.174690643	2812.08789374	1148.5352065	1009.42986272	-218.312436218	61.3806555805	-157.981702345	-740.249235809	-359.1918099	725.864748398	684.23636139	-379.564848025	697.958033485	576.311623073	355.177323888	2.28464271332	369.897456912	384.864260704
522258.439253	-0.712533659092	-0.518401766569	-0.795757412429	2.77801119184	-2.44318623886	-5.55188407488	-4.91075571261	-2.74698432826	-4.0266651169	-2.78789666088	-5.52661398466	-4.34741179171	-5.47453135032	-3.78224428892	-5.60055529099	-3.96703103837	-3.98602064345	-5.14657142274	1624.33793278	-648.938974379	994.333287885	996.63851536	-430.865305212	273.477288282	-131.535522609	-638.962988685	-401.91651666	622.317470096	628.5074744	-423.098528686	635.32917242	503.076389979	319.776382266	1.54765290668	411.52017303	342.129905468
522135.976604	-0.705520108639	-0.523841932307	-0.800973740932	2.74802125529	-2.43724190867	-5.54879925115	-4.90457579058	-2.71704216482	-4.03065995101	-2.81067948398	-5.5772035561	-4.33969482346	-5.52255707505	-3.79902748689	-5.62428987926	-3.96272628427	-3.98424844005	-5.17291922873	2973.41763478	-1507.40699123	503.295113319	847.923175229	-517.7589669	359.501801483	-65.2203290788	-364.465286109	-392.187783704	428.910975914	585.733363102	-418.633858261	579.472640021	363.780619551	286.447050888	15.1877509319	408.847336092	301.463061203
521849.676937	-0.701009504216	-0.525652230876	-0.813294115404	2.64716652762	-2.40914459558	-5.54299254777	-4.88513269521	-2.62032728678	-4.04873986133	-2.88400716602	-5.76583814635	-4.31212492327	-5.70048892361	-3.85263167407	-5.71177128715	-3.94668314143	-3.97608848198	-5.26979196538	3719.65677424	-1812.90214663	-631.845334809	292.572358873	-444.605188221	284.791654259	141.381408208	596.968788898	-389.595953308	-160.288698487	456.474985587	-380.043463864	413.120522307	-36.1488546081	178.683445871	96.8257820282	438.720210486	164.777766208
521644.347328	-0.708877159296	-0.524868816898	-0.806280000805	2.58306300866	-2.37850195512	-5.53413631466	-4.88606769583	-2.61683500891	-4.05663899843	-2.90795604164	-5.96179737144	-4.27526950871	-5.88107338908	-3.87423594049	-5.79741143071	-3.93986646063	-3.98667193379	-5.36175907877	1957.208862	-1801.14471533	-47.4201238276	-83.4990299126	-244.859912968	86.4146647572	147.864805217	631.969087136	-429.844328804	-295.208990855	349.091802195	-277.752325912	283.764066064	-202.050738013	81.8371677753	126.022330739	366.227309066	35.9139321403
521471.287149	-0.722654455276	-0.50831811063	-0.814295358935	2.52527830867	-2.33518814352	-5.51631274649	-4.89816167141	-2.66032734912	-4.05322770104	-2.91198517743	-6.24312250415	-4.21842976494	-6.13651661717	-3.88126924201	-5.91444448801	-3.9376523452	-4.01417721804	-5.48416012789	-946.869084117	596.598500557	-700.890609728	-451.053743689	34.0416526967	-188.478050589	63.3930240322	217.276535403	-471.854348842	-222.663616258	234.39616142	-64.6521806136	157.382860197	-261.343364003	-36.5588052169	131.240095	197.265065474	-118.058577792
521431.339048	-0.723508608788	-0.508558785108	-0.802567651072	2.52447162393	-2.3191903224	-5.50624638362	-4.90586009737	-2.68946559594	-4.05343013336	-2.90065040721	-6.35825996378	-4.20070701883	-6.23892078754	-3.87155026401	-5.95900969343	-3.93768165831	-4.02124975046	-5.52952296674	-1167.70787315	468.23321842	284.174363507	-448.989217716	121.536946374	-273.563814446	-2.20554886138	-86.9444459669	-506.500893119	-98.7964067022	196.504797814	-4.37748027895	120.197685745	-211.797785919	-78.4699354156	115.737416847	143.255405787	-173.850080097
521392.101632	-0.721480501924	-0.507810344348	-0.802014666875	2.53326370349	-2.30708110524	-5.48956543476	-4.91279401149	-2.71301023398	-4.02760706297	-2.88933348444	-6.46382686513	-4.18072093986	-6.33116704223	-3.85812056619	-5.99416544058	-3.94344956133	-4.03919990901	-5.5614874924	-745.357075438	526.954638147	314.496915976	-390.096431069	-46.3230984238	-102.9762565	-55.0378769107	-319.102100869	-483.378632474	13.0922918197	166.373730329	61.4746056475	91.4887079061	-172.320077027	-114.930908838	51.4750423258	14.4457926962	-216.778675198
521330.763229	-0.71723191137	-0.512042136748	-0.800824761975	2.57784378816	-2.26871286975	-5.46717357433	-4.91865731589	-2.72109617655	-3.9503423341	-2.87311526483	-6.65693426214	-4.15577630594	-6.49531281715	-3.82091815367	-6.04389263808	-3.95276670028	-4.06079638663	-5.5977208644	269.755493143	-212.649991838	354.909995615	-115.43082703	566.556164827	-709.574684699	-67.0984590962	-360.694679863	-304.472606857	245.579898162	133.754820089	181.614846057	72.4567967233	136.061518996	-148.038926442	19.3029064692	-96.2298451245	-255.711163895
521292.246826	-0.720944325533	-0.516659732505	-0.802846609635	2.61788848287	-2.26110215672	-5.42178705992	-4.91986650169	-2.70951458327	-3.86409490887	-2.87208621698	-6.80231247027	-4.14146077265	-6.61646553684	-3.79749873465	-6.07077866479	-3.9636427381	-4.08004792552	-5.60815190673	-266.137471172	-886.105184073	133.365393928	113.571323901	-390.857841737	252.547456014	-56.9751593695	-305.034859006	-144.966406246	186.343324885	106.810524211	146.123479006	47.0838583344	75.7860322296	-188.236424086	-158.712245501	-299.82646953	-287.201220767
521276.803146	-0.711702511435	-0.508948310933	-0.806494119158	2.61550739504	-2.24589264851	-5.41213471973	-4.91535818293	-2.680900363	-3.80996975375	-2.8899066266	-6.85318216456	-4.13582564649	-6.65798461326	-3.80027134775	-6.07145779156	-3.96492257362	-4.08612277254	-5.59824152539	1639.77897145	349.057606286	-248.650025725	101.149521825	-203.869182336	66.6969905083	15.8329732682	27.6009183254	47.0776003371	102.791785055	107.661891228	184.76833597	49.0585757384	72.9286017797	-185.732779371	-133.96834249	-314.902380147	-272.433492247
521263.806325	-0.717219368164	-0.512160967983	-0.806111267409	2.61643584337	-2.24592865461	-5.41519285166	-4.91305196767	-2.67100578284	-3.8108247931	-2.8946856441	-6.83216904572	-4.14401737951	-6.63836242808	-3.80282742124	-6.05943825227	-3.96204637306	-4.07715935177	-5.58454352509	543.593946034	-135.88280332	-204.51987961	100.36785163	-88.4269372392	-49.023722859	34.9401370185	116.282214327	48.9158391066	56.1293115422	111.203393755	150.175911614	53.5323048578	69.477849105	-174.00310486	-109.194558057	-258.930572567	-255.290515957
