#lnL 	x[] 	 df 
1080800.05265	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-2.7739314843	-5.29831736655	-4.89425504758	-2.68958594774	-3.44972522093	-3.05605085066	-4.8618444324	-4.13888923197	-4.91475693307	-4.06181054051	-5.34647565207	-4.12083626357	-4.43814664247	-4.85203929563	4134.18274601	-12106.1833116	-13020.2909145	3143.52488049	23048.4969366	-23411.887195	136.403726249	33.980822659	1349.82932891	1051.79418245	2130.3208734	4982.6417519	2206.58730337	7487.32079954	2239.1260885	5356.90200331	4622.9406214	3.11844260281
1095194.12559	-0.851692632696	-0.524493712493	-0.794717870869	2.26539288774	-3.4246331198	-4.63735655294	-4.89810597669	-2.69054528912	-3.4878333958	-3.08574494293	-4.92198732503	-4.27955841079	-4.97705296786	-4.27319143459	-5.40969031687	-4.27207150048	-4.56866079406	-4.85212733502	-30166.8122204	-11993.523653	-12286.7517987	532.940428055	-28082.2200188	27942.8913631	-3456.27215747	1368.94307061	-4813.11358502	-6458.0600999	-1200.65451095	230.906188325	-886.113821655	-2538.58308033	500.623525473	-1454.23117297	299.289565075	-3453.63838338
1076316.12901	-0.76777853575	-0.524504338473	-0.794733981912	2.32919898142	-2.95680333935	-5.11256229309	-4.89533730481	-2.68985555908	-3.46043506435	-3.06439601754	-4.87874686777	-4.17842260991	-4.93226448311	-4.12121659409	-5.36424137201	-4.16333910483	-4.47482607235	-4.85206403804	-6758.56993353	-11825.6107647	-12971.5299303	2589.66407864	-2043.03023756	1689.49780752	-517.2449453	-935.862670487	-1175.06586477	-2098.45991681	743.078595767	2799.03735781	803.65485972	3484.77815604	1475.77914494	2465.32895492	2709.62482003	-1327.55571234
1075653.94432	-0.723022722106	-0.439957103632	-0.702048179034	2.30963111884	-2.95442761702	-5.112300318	-4.89181997218	-2.68338268321	-3.452976557	-3.05038122826	-4.88499014432	-4.20038347638	-4.93896688146	-4.14921463728	-5.37562164003	-4.18317717509	-4.49598281582	-4.84285895726	8500.97653236	16564.7012578	4501.50744578	2270.23613286	-2455.70939703	2098.76483921	-411.85333469	-419.087733328	-854.315506449	-1513.88315631	766.748780271	2699.59889581	834.151098237	3148.14689835	1488.30926149	2371.69614464	2626.51031793	-1221.88767651
1075065.3038	-0.744701641798	-0.482327510289	-0.718957065018	2.30633420537	-2.9484912611	-5.11768000791	-4.89119460247	-2.68297227518	-3.45165443442	-3.04814662473	-4.88609427868	-4.20436076996	-4.94017885629	-4.15361057018	-5.3778879824	-4.18659521772	-4.49987640195	-4.84092318932	727.128375155	925.34742171	974.810883791	2251.9073767	-1812.84801948	1454.05607896	-430.420830423	-641.507762972	-897.662600536	-1582.00719412	747.224207561	2627.30567898	809.419130091	3105.61389463	1467.02815422	2304.18628266	2564.11298038	-1216.82354741
1074853.92438	-0.749592527498	-0.489495373231	-0.717277853102	2.29528924428	-2.94329008127	-5.1211819226	-4.88920356042	-2.68001350563	-3.44761849242	-3.0407990923	-4.88987339615	-4.21736022975	-4.9442580462	-4.16930797766	-5.38499451189	-4.19816317957	-4.5125059866	-4.83527375725	-1008.25258986	-1422.25355217	1325.58350652	2091.86427464	-1533.09457676	1172.08436148	-400.675653959	-592.183020692	-796.45560472	-1400.98148278	732.701914731	2525.07642871	786.938464638	2939.74303886	1448.29914884	2198.54565894	2472.07203849	-1170.22768864
1073680.89285	-0.76097050266	-0.517191312459	-0.717911823842	2.19981095157	-2.90717405975	-5.14194008226	-4.87217660085	-2.65510447646	-3.41437180698	-2.97991734053	-4.923800819	-4.33228213819	-4.98069168939	-4.30717843717	-5.44867033655	-4.30022299141	-4.62429614897	-4.78582201532	-5179.03358994	-9767.92308207	1213.42321258	645.068750282	-105.563475916	-272.251365896	-146.331721728	62.4008990703	106.286452946	222.552839448	575.8695943	1675.5576809	557.852562389	1521.57121336	1273.99763234	1288.1402685	1694.3972157	-765.351449192
1073081.79951	-0.762692231709	-0.506921892934	-0.735801871845	2.12922227295	-2.88144603516	-5.1524779347	-4.85935197228	-2.64186912242	-3.39523552223	-2.94490104795	-4.95401282678	-4.4307913975	-5.01226474581	-4.41855223731	-5.50780694925	-4.38500084565	-4.72088423258	-4.7434501737	-6104.10428155	-6803.43117634	-2286.67531439	-525.684115527	439.767410487	-828.183750334	17.1046325101	559.687189819	708.671812096	1291.08483042	396.655381203	1011.79781737	342.102593456	448.11532768	1105.47845044	566.570781792	1072.9732927	-420.004943711
1073513.00947	-0.7007447678	-0.516668292802	-0.676827904793	2.05729465915	-2.85636644471	-5.15011736676	-4.84431857262	-2.64113949679	-3.38918365016	-2.93317830152	-4.99957221656	-4.57407067872	-5.05831361812	-4.56442070114	-5.60506590756	-4.50114553275	-4.86303055261	-4.68310669813	16208.8233084	-10075.6902874	9849.97388307	-1550.78523947	-672.798161139	269.120427143	105.63769416	829.835238582	1083.48787783	1935.72256446	80.9232898168	45.1372220231	12.7903669369	-1009.50067019	814.615180173	-415.681161444	185.18925439	27.7428917784
1072908.81971	-0.741020887263	-0.510331517402	-0.715170758435	2.10405953027	-2.8726723355	-5.15165212719	-4.85409277421	-2.64161387439	-3.39311837011	-2.94080002977	-4.96995106164	-4.48091539709	-5.02837421842	-4.46958202165	-5.54183146379	-4.42563223491	-4.77061188354	-4.7223399593	1221.15818657	-7960.49580369	1760.87803818	-878.597992671	22.4934120663	-416.278621218	48.3666540842	657.604749022	839.084624781	1516.44137631	286.842484071	659.759162856	226.216907623	-79.7027725239	1002.68010015	213.033734633	750.660518491	-268.559384472
