#lnL 	x[] 	 df 
-782641.831579	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	2.31846454444	-1.60943791243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782641.831579	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	2.31846455444	-1.60943790243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782583.36919	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	1.31846454444	-2.60943791243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782583.369191	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	1.31846455444	-2.60943790243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782847.044593	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-2.68153545556	-6.60943791243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782847.044591	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-2.68153544556	-6.60943790243	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782494.305289	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	0.112772132104	-3.81513032477	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782494.305289	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	0.112772142104	-3.81513031477	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.914864	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.367087115406	-4.29498957228	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.914864	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.367087105406	-4.29498956228	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782487.358747	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.731678851465	-4.65958130834	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782487.358747	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.731678841465	-4.65958129834	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.816422	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.406837087508	-4.33473954438	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.816422	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.406837077508	-4.33473953438	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.816194	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.408715038946	-4.33661749582	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
-782480.816194	-0.734779939291	-0.496264376403	-0.867319639296	3.1005909045	-0.709139238768	2.52321641001	-0.408715028946	-4.33661748582	-3.82837714417	-14.4972773126	-4.20941978035	-4.58886635492	-6.64754614521	-7.27598935466	-5.97608059948	-4.75958544159	-6.88836429323	-4.94636786842	-6.54524963574	-7.76801973991
