#lnL 	x[] 	 df 
573388.532679	-0.707905356764	-0.537796411483	-0.784089878284	2.40703626224	-1.31636246627	2.26914129249	4.30675249851	0.460470749993	-4.40027570314	-4.35747883305	-4.81192685383	-4.26914185731	-7.8912877326	-5.37354072788	-17.5340456885	-4.98503860583	-7.24672987677	-5.05675548159	-5.72466153722	-6.38411044581	-2.438367952	2.89293793365	-4.92500475957	0.00558082469126	-0.806382427498	0.120903731471	0.210041051218	1.79636536757	1.649035445	0.378747076742	-1.33542190528	2.04608158349	-1.10843104535	0.491891601184	0.0193354734395	0.161085203339	-0.660905855887	-0.286231648315	0.742921711222	0.640987222618
595232.074219	-0.567167318561	-1.11375245076	-0.62818423667	2.40592517387	-1.15581950277	2.24507052571	4.26493535113	0.102831731829	-4.72858275477	-4.43288372289	-4.54605723306	-4.67649696547	-7.67060980264	-5.47147160122	-17.5378951948	-5.0171091161	-7.11514989551	-4.9997695212	-5.87257008421	-6.51172481931	41854.4351869	-42685.9074953	19245.6508685	80.179171702	354.441199502	-3764.98825769	8678.42615389	-8677.53799847	-1529.86904867	-1279.26110639	2038.49317836	-1160.91963445	129.383452238	815.073004907	0.0262505237094	1673.51086518	344.682667507	2995.63222121	-57.8074400568	387.435982426
573388.532458	-0.707890224431	-0.537858339008	-0.784073115111	2.40703614278	-1.31634520449	2.26913870437	4.30674800228	0.460432296192	-4.40031100313	-4.35748694068	-4.81189826719	-4.26918565665	-7.89126400502	-5.37355125753	-17.5340461024	-4.9850420541	-7.24671572912	-5.05674935439	-5.72467744054	-6.38412416707	1.05894777391	-7.30343736599	-3.14787640399	0.0566901192656	-0.793041499136	-1.03742756608	1.0608781853	0.943202937975	1.26202424896	0.114131614002	-1.2647301797	1.77336082253	-1.10537205611	0.509539255958	0.0193355890181	0.235244402343	-0.648925120347	-0.0929976388952	0.668578851349	0.661286195197
570652.524455	-0.708067276335	-0.537651613717	-0.783689714053	2.40762807487	-1.31226303755	2.271474536	3.80643226291	-0.0424500027585	-4.40433430442	-4.35847750853	-4.81049236468	-4.27102734887	-8.12684551552	-5.36087718329	-14.7279414387	-4.98745500001	-7.24573890166	-5.05826155874	-5.73063776868	-6.38379804178	-37.2239415292	14.0757836498	19.941603524	3.49922704146	2.34325661097	0.197488425613	0.278275624765	-0.343565575989	2.5609071186	1.27811807407	2.32619222117	0.553504650737	-5.0150388877	0.697100084944	0.317943278297	-3.95839390917	0.232089479988	2.935586752	-5.94350958634	-3.39404864284
602266.116894	-0.681809220847	-1.06037798006	-1.52425252808	2.27767877458	-1.39928355762	2.26414049267	3.79609805987	-0.0296911546825	-4.49943761845	-4.40594243362	-4.8968791718	-4.29158261471	-7.94060415802	-5.38676509145	-14.7397487624	-4.84045381584	-7.25435790957	-5.16727919031	-5.50991619135	-6.25775470675	3085.53157002	-44556.1981079	-38973.9553821	-661.097499322	198.993088629	11010.1682179	-1345.87704381	1345.91512406	1915.11614746	1400.52539787	659.466362045	1186.12546246	-20.3994760001	1080.34724984	0.404549370147	3194.6868721	145.288390164	-373.784339536	2110.60829636	791.473578015
570652.520753	-0.708058543559	-0.537825459501	-0.783936006819	2.40758485697	-1.31229197841	2.27147209688	3.80642882601	-0.0424457594831	-4.40436593341	-4.35849329418	-4.81052109478	-4.27103418504	-8.12678357628	-5.36088579296	-14.7279453655	-4.98740611108	-7.24574176813	-5.0582978153	-5.73056436218	-6.3837561229	-34.8412485085	-13.917003594	-4.69845367057	3.23286770687	2.29226841952	-0.036707969997	0.337668915051	-0.396379595813	2.33333207837	1.11977863053	2.12405053802	0.271988550692	-5.0379782734	0.773762436056	0.317954008317	-3.40187476229	0.231499569602	2.31792330776	-5.57075605532	-3.27410061955
570652.518105	-0.7077798465	-0.537746419957	-0.783923689349	2.40756009409	-1.31230940615	2.27147215368	3.80642632205	-0.0424428041662	-4.40438383951	-4.35850193388	-4.81053739009	-4.27103651347	-8.12674540105	-5.36089158697	-14.7279477761	-4.98737979238	-7.24574352387	-5.05831597352	-5.73052177327	-6.38373118588	26.5485313733	-1.7750147574	-3.57056708644	2.39768738197	2.32474235418	-0.0538149080853	0.197162242088	-0.261337751439	2.36570782891	0.997548061393	2.25811828379	0.447452422014	-5.04075593399	0.748869164356	0.317938486753	-3.24842961696	0.182446143408	2.17586658958	-5.40706859965	-3.26073297537
570652.516273	-0.707882861464	-0.537752855177	-0.783921141037	2.40755378932	-1.31231570796	2.2714722397	3.80642584689	-0.0424421522872	-4.40439030041	-4.35850463572	-4.81054358312	-4.27103785038	-8.12673179318	-5.36089358109	-14.7279486348	-4.98737091145	-7.24574400244	-5.05832197794	-5.73050711604	-6.38372235072	3.80505880138	-2.59066723629	-3.30067653209	2.57965311334	2.2900570773	0.12525900317	0.227379937101	-0.289094881367	2.27784003977	1.00971549847	2.1648878253	0.371196417378	-5.04026607227	0.738556474603	0.317943319809	-3.13313136716	0.204084576511	2.11805674254	-5.30552410612	-3.21350544742
570652.515423	-0.707911723251	-0.537749850849	-0.78392409707	2.40753082021	-1.31233500011	2.27147130232	3.80642385381	-0.0424396363752	-4.40440986497	-4.3585134933	-4.81056200307	-4.27104123033	-8.12668958926	-5.36089973666	-14.7279512992	-4.98734334071	-7.2457457437	-5.05834095767	-5.7304616057	-6.38369511466	-2.56775294361	-2.05426329281	-3.61332594956	2.46691378436	2.24761005363	0.240893704984	0.230748842256	-0.292307511529	2.10379666748	0.937545662985	2.06231046754	0.304729124485	-5.04301719525	0.707024406909	0.317942852129	-2.87150519926	0.210900087672	1.92451641784	-5.07154626463	-3.12628282278
576829.598002	-0.707890224431	-0.537858339008	-0.784073115111	2.40703614278	-1.31634520449	2.26913870437	4.30674800228	0.0	-4.40031100313	-4.35748694068	-4.81189826719	-4.26918565665	-7.89126400502	-5.37355125753	-17.5340461024	-4.9850420541	-7.24671572912	-5.05674935439	-5.72467744054	-6.38412416707	330.833214379	-420.391011113	125.992159239	-40.3293002105	-109.132184489	-3376.49766644	15954.1363278	-15953.8486379	767.446294448	143.989774059	599.500094834	791.836347108	163.023999123	1922.7249861	0.029878301449	2597.57886565	456.887469408	2739.06162633	1436.98440416	834.869873542
