#lnL 	x[] 	 df 
1498322.41752	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-0.356674943939	1.09861228867	-3.69022221618	-6.21460809842	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	-2.30258509299	65983.168784	-773.109264962	-17567.2374299	-21758.5951255	93656.5118035	142915.899858	16499.8322918	-16517.8881782	43475.6625126	22568.4003523	25875.7354693	26553.7213122	31563.3130805	32785.5824714	32984.6433168	33480.5805437	34684.9103333	36078.5771202	39183.7477552	38837.6624318
1346390.5553	-1.03646626242	-0.524506100098	-0.794736652877	2.45355942699	-0.784608785917	0.445603235391	-3.76561298708	-6.21457970273	-2.50123339767	-2.40570426842	-2.42081609135	-2.42391393347	-2.44680368038	-2.45238845422	-2.45329799986	-2.45556402834	-2.46106683283	-2.46743475291	-2.48162284912	-2.48004152157	327.855312321	-11200.2770364	-14673.323545	-11785.8877037	50837.7029146	26644.4069792	91026.2319642	-90779.735673	19500.6458045	11388.7336664	14054.0738825	12505.1896236	23810.4337615	23185.2435108	25677.2902903	24991.7155021	28162.4543992	28438.4664791	32347.8639626	31775.9169556
1169645.79825	-1.3330156354	-0.451147751262	-0.744884828513	2.63008356954	-1.54515225287	-0.371560942757	-4.45293433686	-5.64863062047	-2.82664799614	-2.58316310595	-2.63099865056	-2.62667795039	-2.74813698244	-2.75495890918	-2.773558349	-2.7734143692	-2.80566727906	-2.82011302624	-2.87451072914	-2.86752938719	-78602.3108493	18453.9977627	4273.47183747	-980.778217308	17506.8968495	-17917.7144621	24070.7332139	-24251.4504523	-3731.2885486	-252.95208948	-1019.41584313	-5913.80971865	14047.1615021	12757.6844498	15713.1658034	13116.1497892	17739.664676	12830.6295049	14919.0320189	12902.6341472
1130166.86665	-0.665761331506	-0.683854558303	-0.795190230996	2.71952491648	-2.08921103911	-0.723056861686	-4.709867831	-5.44195629346	-2.94162699005	-2.66163322938	-2.71113111472	-2.65269458031	-3.0217596098	-3.01891222973	-3.07101055435	-3.04256958142	-3.13175006416	-3.09287703145	-3.18093284776	-3.14897785069	49342.9992196	-44551.1567093	-9000.73862082	7167.89203343	7844.83431104	-39207.7011636	-6972.01962048	6699.50158079	-6399.44759907	1262.79944746	-2868.98705303	-7569.58766906	9091.77971795	8252.0474693	9801.52661753	6693.20781206	12041.0135488	6354.07522005	8566.47508265	7012.24338907
1111318.44194	-0.832610866612	-0.50156672637	-0.759799450887	2.68451415545	-2.11921794658	-0.528067769234	-4.66586647776	-5.48177789485	-2.90438933036	-2.66338700906	-2.69316205255	-2.61108782108	-3.06379714344	-3.05655926411	-3.11670768273	-3.07295194161	-3.18794505738	-3.12046022929	-3.21847766526	-3.17846404709	-212.536615729	5370.3196079	-289.471081238	5359.5761798	6858.33907834	-31457.0241815	-4096.49588828	3856.43957661	-5398.72443488	1930.51038637	-2026.31870512	-6152.7258801	9130.44128864	8436.67437823	9911.51265459	6693.28822912	11802.5377128	6703.55712771	8758.74992254	7198.874672
1094905.36474	-0.857080092456	-0.406598962607	-0.733164967398	2.63490165706	-2.28590362155	-0.230560766666	-4.61364883282	-5.53299745973	-2.85558293669	-2.68886366786	-2.67629523424	-2.53692026696	-3.20598821546	-3.18881761015	-3.27121680521	-3.18857826746	-3.36850898313	-3.23273210044	-3.35770397445	-3.29588629456	-5111.17155599	47657.1367956	7780.60132958	4278.03118583	4119.41180847	-18312.4973166	-3161.84064681	2945.80973357	-2978.19434796	3674.35206354	77.1819445876	-2691.3389579	8797.49161915	8307.85289904	9459.95287346	6293.25194429	10853.7126657	6697.48535813	8420.52000002	7058.60953406
1068305.93553	-0.968089264287	-0.480105985704	-0.723236204231	2.49869266714	-2.81870940514	0.53723881606	-4.51578690934	-5.64086133553	-2.74590926961	-2.79640383517	-2.65705810935	-2.35243906454	-3.66227330584	-3.61613088526	-3.76559862732	-3.56232140863	-3.94092142315	-3.60263518795	-3.81114415961	-3.68344701567	-32669.8239248	8710.31401939	14719.2484395	-28.7437916136	-1303.02767882	24370.9259856	-5436.67702857	5271.90960309	5067.65502764	8363.09386442	6270.63031535	8531.18449163	7266.71542655	7094.99623921	7510.78351051	4542.23882638	7869.47439749	5757.58681878	6652.47547508	5893.32148291
1054981.87254	-0.760032771604	-0.372739198747	-0.855836760164	2.44103863912	-3.27467350273	0.653889980878	-4.52691064131	-5.66773092089	-2.77625906161	-2.97557972329	-2.74148392195	-2.3518858704	-4.08413107233	-4.01605797722	-4.2183767604	-3.9063717309	-4.45277313974	-3.96065824654	-4.23892744201	-4.05925175539	12418.0284896	69516.5297561	-19746.9202733	159.729817595	-3375.86551629	18279.8968205	-11097.9350892	10915.0415871	7455.70600099	9279.14028224	7813.91091517	12386.6697397	4107.36110121	4053.69099001	4176.24364812	996.698055736	4577.94084473	2370.94683934	3319.98499647	2556.28167901
1045770.4409	-0.73693172902	-0.483649207829	-0.81146619079	2.42933559493	-3.45518148107	0.599479886406	-4.54488341977	-5.6738670171	-2.83061912138	-3.08183813881	-2.81151187394	-2.41062571969	-4.26191693127	-4.18540246687	-4.40832441952	-4.0457393363	-4.66671733203	-4.11236598114	-4.42123537376	-4.22020849364	12515.1825516	6330.10270126	-9654.17475158	722.649248397	-4073.25683387	1534.22384876	-12732.5899256	12518.3448227	3488.28152245	6955.54856782	4896.37003479	8816.05917081	2062.55296317	1924.25586487	2265.55527129	-1347.73200893	2940.34044331	87.4898729762	1328.3299501	393.427225159
1042222.8281	-0.746251559996	-0.516793523156	-0.781246395887	2.39624714084	-3.58554809059	0.69157101221	-4.49081533821	-5.73950527508	-2.84689769566	-3.17468830801	-2.8584639619	-2.44256148486	-4.42141256134	-4.33565687813	-4.57983495682	-4.16031684627	-4.86356881993	-4.23781981742	-4.57812570039	-4.3535216603	7561.47440351	-6539.66698461	-3408.28247958	229.272275032	-4460.95410895	1753.3200269	-12623.7348831	12390.2302593	3968.04100716	6403.52272262	4828.22420672	9160.69372849	1372.60413415	1180.05737985	1600.62286878	-1962.5175386	2263.2908109	-530.623679983	655.380700229	-235.795659464
