#lnL 	x[] 	 df 
1178086.09105	-0.729359631188	-0.56381637056	-0.819401630375	2.17749404722	-0.553750769246	1.9684005158	-1.4873040472	-4.62669321202	-3.95942062342	-5.5544963477	-4.68932779105	-3.47188433026	-6.15488783732	-4.68480523384	-5.72370080008	-4.49214274948	-7.74317223276	-4.75148103869	-4.83649816925	-4.9763084535	9.81162555647	2.76451341819	-6.14901711771	-5.10712716562	2.07159835952	-2.25451675107	2.46533780057	-4.39818865772	0.251024813695	0.991341822151	2.06570811027	4.09264548767	-2.91289938746	-6.08768305734	-5.11038722302	0.413935380797	0.0981969778154	-0.0657256564981	-7.30293829609	7.75574180889
1222734.90775	-1.23748667458	-0.706985718139	-0.777018031617	2.44198329133	-0.661035249627	2.08515802192	-1.61497960925	-4.39891866171	-3.97242076246	-5.60583621857	-4.79630722565	-3.68383533056	-6.00403383816	-4.36953470346	-5.45904272326	-4.51357974379	-7.74825768366	-4.74807722111	-4.45829168113	-5.37796484897	-118466.093848	-28874.8784163	13163.6865451	7039.32396799	-1723.42229074	4960.38147713	-11081.6846075	11096.2810883	-3313.14643571	127.209484445	-648.163802944	-7465.96753323	96.5278697465	2704.31267346	-23.1804444192	-1377.50071847	-136.33707801	-1734.24407491	3474.17051726	-4452.98036825
1178086.08955	-0.729446934426	-0.56384096903	-0.819394348288	2.17753949012	-0.5537692022	1.96842057635	-1.48732598362	-4.62665407721	-3.95942285702	-5.5545051686	-4.68934617159	-3.47192074637	-6.15486191852	-4.68475106601	-5.72365532817	-4.49214643265	-7.74317310651	-4.75148045387	-4.83643318816	-4.97637746361	-25.7918884472	-3.51394850995	-3.92546972705	-3.72561981266	1.88434228221	-0.0762669927212	-0.125567201081	-1.8043731842	-0.014027476694	1.12146352528	2.09596195368	2.9950843796	-2.86107238305	-5.5762386765	-5.06455727567	0.314090593349	0.0865236182524	-0.218525837694	-6.69348109322	6.84297363753
1173864.86018	-0.728519844793	-0.563128987906	-0.822079102994	2.18808675454	-0.529960982707	1.98415553309	-0.608009793683	-3.76551843728	-3.98540719951	-5.49713994305	-4.7155092903	-3.49499739401	-6.13850060588	-4.71658250022	-5.79041633062	-4.50326196217	-7.49190322572	-4.76891346424	-4.87032928941	-4.97712162451	155.021021797	149.764328405	-456.224095657	233.685937356	71.9726685361	-60.9760446579	52.5372347404	-20.2886735856	-95.1680734365	12.2478321301	16.3296854915	-141.739680647	1.56610922449	-126.426374561	-96.362531226	37.1328498563	43.5285313664	26.1814668314	-161.971470763	199.905884794
1205667.84332	-1.04619364106	-0.870030608073	-0.820396522704	1.70921041898	-0.677449565714	2.10910949974	-0.715670694196	-3.72394226983	-3.79038588678	-5.52223857344	-4.74897257884	-3.20454012628	-6.14170992457	-4.45750572542	-5.59294729864	-4.57935572831	-7.58110321708	-4.82256532296	-4.53841242158	-5.38677484819	-78946.8681548	-53926.507857	-270.446692596	-11930.1647668	-404.63326112	26095.9431703	-6138.38187924	6166.59571389	6078.90425523	1113.39562418	1268.122683	9527.55438044	385.081530593	3619.38668838	298.505867168	-164.756631177	29.153679358	-280.237622873	4467.66199331	-3273.10084492
1173863.42601	-0.730616163103	-0.565154221001	-0.822067999705	2.1849266663	-0.530934254726	1.98498009996	-0.608720244213	-3.7652440776	-3.98412026066	-5.49730556804	-4.71573011337	-3.49308067662	-6.13852178407	-4.71487286162	-5.78911323937	-4.50376410228	-7.49249185335	-4.76926751099	-4.86813898157	-4.97982491185	-659.240124889	-385.667282288	-445.696575024	169.048124121	67.6376318509	88.4379849353	9.49675902362	22.7255297247	-62.8268103137	21.0538361296	23.3714300094	-86.6518501958	3.75359119441	-106.669806637	-94.7536230213	34.0559978228	43.611883347	25.3395590173	-138.353833133	170.84535335
1173861.13031	-0.729734732721	-0.565124380691	-0.820486895245	2.18245195656	-0.531747373959	1.98519228337	-0.609183360233	-3.76515156063	-3.98313212363	-5.49747515548	-4.71594084951	-3.49163161756	-6.13854694086	-4.71348425941	-5.7880108511	-4.50418086635	-7.49299246996	-4.76956570326	-4.86635443099	-4.98202770117	-305.073467111	-374.777770418	-177.476763774	109.972009987	62.5681284561	166.186384387	-16.9916528847	49.1888306087	-41.4007532992	24.8492576777	26.5373354796	-43.7666141642	4.59934369159	-94.2113093025	-93.879265034	29.5548448439	43.0906183742	23.2703083518	-123.996095423	147.940667191
1173858.20098	-0.72918244549	-0.563522133254	-0.818029851304	2.17548299983	-0.534283798509	1.98436011129	-0.610182736011	-3.76534522641	-3.98034031644	-5.49809993954	-4.71668416411	-3.48771664051	-6.1386461766	-4.7092423716	-5.78447758439	-4.50545247471	-7.49459782763	-4.77049533836	-4.86087511853	-4.98872121663	-73.9947556561	81.3281055834	237.349233512	-47.6232737689	48.3801830597	250.9869514	-47.9085037419	79.9459367151	4.88939544024	28.6335484046	20.9161139294	47.3845849546	5.4370404689	-64.0713343179	-93.0249049225	7.08933844927	41.1129636393	8.47532794451	-88.0849746206	74.4342957278
1173857.22189	-0.728072034374	-0.564634823643	-0.818866192429	2.17140267264	-0.536325001111	1.98200637373	-0.610513627354	-3.76605442171	-3.97855357288	-5.49872774755	-4.71730829778	-3.48554430101	-6.13875205855	-4.70595456874	-5.78140885337	-4.50630817468	-7.49597875423	-4.77114556451	-4.85658617996	-4.99364160528	418.86750024	-242.737687906	54.8974638193	-135.856540329	35.0119117698	102.676964531	-12.4077960351	44.2850380367	-2.60833916881	17.744163592	-0.964561862211	66.0257007802	2.61477582272	-50.887804417	-96.5880453545	-25.7736734133	39.126561036	-9.11483815558	-70.250234384	12.3582294873
1173856.53254	-0.728843317237	-0.563747288507	-0.819087948645	2.17082160493	-0.537178350316	1.9806306942	-0.610543070511	-3.76653494391	-3.977973854	-5.49903211944	-4.71750777032	-3.48520706995	-6.13880186228	-4.70461746287	-5.77989158884	-4.50644870062	-7.49663890865	-4.77130653737	-4.85482063154	-4.99530074607	108.452121239	2.25708598478	17.1040945851	-141.42821847	29.3300367105	0.948523393163	20.5964719946	11.1888381227	-13.2078282764	11.5714786125	-13.9960831584	50.7208704571	1.33681002412	-47.8793812893	-97.1151274398	-36.2961779405	38.2876730191	-17.1364665475	-64.4433384786	-8.686282072
