#Tract_length	Init_rate	lnL	
15.0	0.515316491666	743277.914055	
15.0	0.7729747375	736789.839348	
15.0	1.03063298333	735179.457234	
15.0	1.28829122917	736317.259311	
21.0	0.368083208333	743278.616875	
21.0	0.5521248125	736796.323922	
21.0	0.736166416666	735187.267451	
21.0	0.920208020833	736324.006589	
27.0	0.286286939815	743281.038783	
27.0	0.429430409722	736804.473918	
27.0	0.572573879629	735196.775896	
27.0	0.715717349537	736332.533935	
33.0	0.234234768939	743285.026043	
33.0	0.351352153409	736813.965803	
33.0	0.468469537879	735207.542606	
33.0	0.585586922348	736342.307935	
39.0	0.198198650641	743290.530918	
39.0	0.297297975961	736824.657429	
39.0	0.396397301282	735219.365343	
39.0	0.495496626602	736353.08197	
45.0	0.171772163889	743297.443502	
45.0	0.257658245833	736836.413104	
45.0	0.343544327778	735232.091311	
45.0	0.429430409722	736364.690905	
