#Tract_length	Init_rate	lnL	
27.0	1.14298033414	904548.08931	
27.0	1.20647924159	905067.849601	
27.0	1.26997814904	905591.265433	
27.0	1.33347705649	906117.947767	
27.0	1.39697596395	906647.561519	
28.2	1.09434287311	906214.731665	
28.2	1.1551396994	906709.318174	
28.2	1.21593652568	907207.587363	
28.2	1.27673335196	907709.150537	
28.2	1.33753017825	908213.672937	
29.4	1.04967581707	907829.698466	
29.4	1.10799114024	908301.147179	
29.4	1.16630646341	908776.302202	
29.4	1.22462178658	909254.775147	
29.4	1.28293710975	909736.231541	
30.6	1.00851205953	909395.744554	
30.6	1.06454050729	909845.854247	
30.6	1.12056895504	910299.690941	
30.6	1.17659740279	910756.866517	
30.6	1.23262585054	911217.04676	
31.8	0.970455000683	910915.459801	
31.8	1.02436916739	911345.827495	
31.8	1.07828333409	911779.940396	
31.8	1.1321975008	912217.410628	
31.8	1.1861116675	912657.904205	
33.0	0.935165727931	912391.271827	
33.0	0.987119379483	912803.321853	
33.0	1.03907303103	913219.133183	
33.0	1.09102668259	913638.318158	
33.0	1.14298033414	914060.542997	
34.2	0.902352895372	913825.451943	
34.2	0.952483611782	914220.459963	
34.2	1.00261432819	914619.243581	
34.2	1.0527450446	915021.415333	
34.2	1.10287576101	915426.641623	
