# log_p 	 lnL 	 
0.0	-1635.43513188	
-0.287682072452	-1635.43379176	
-0.510825623766	-1635.43200634	
-0.69314718056	-1635.4298324	
-0.847297860387	-1635.42727382	
-0.980829253012	-1635.42433131	
-1.09861228867	-1635.42102615	
-1.20397280433	-1635.4174	
-1.29928298413	-1635.41350633	
-1.38629436112	-1635.40940186	
-1.46633706879	-1635.40514066	
-1.54044504095	-1635.40077093	
-1.60943791243	-1635.39633369	
-1.67397643357	-1635.39186275	
-1.73460105539	-1635.38738527	
-1.79175946923	-1635.38292264	
-1.8458266905	-1635.37849137	
-1.89711998489	-1635.37410396	
-1.94591014906	-1635.36976972	
-1.99243016469	-1635.36549538	
-2.03688192726	-1635.36128565	
-2.07944154168	-1635.35714365	
-2.1202635362	-1635.35307129	
-2.15948424935	-1635.34906953	
-2.19722457734	-1635.34513863	
-2.23359222151	-1635.34127829	
-2.26868354132	-1635.33748781	
-2.30258509299	-1635.3337662	
-2.33537491582	-1635.33011225	
-2.36712361413	-1635.3265246	
-2.3978952728	-1635.32300179	
-2.42774823595	-1635.31954232	
-2.45673577282	-1635.31614464	
-2.48490664979	-1635.31280717	
-2.51230562398	-1635.30952839	
-2.53897387106	-1635.30630675	
-2.56494935746	-1635.30314074	
-2.59026716545	-1635.30002891	
-2.61495977804	-1635.29696981	
-2.63905732962	-1635.29396206	
-2.66258782703	-1635.29100432	
-2.68557734525	-1635.28809527	
-2.7080502011	-1635.28523366	
-2.73002910782	-1635.28241827	
-2.75153531304	-1635.27964792	
-2.77258872224	-1635.27692149	
-2.79320800944	-1635.27423788	
-2.81341071676	-1635.27159604	
-2.83321334406	-1635.26899494	
-2.85263142991	-1635.26643362	
-2.87167962488	-1635.26391111	
-2.8903717579	-1635.26142651	
-2.90872089656	-1635.25897894	
-2.92673940207	-1635.25656754	
-2.94443897917	-1635.25419148	
-2.96183072188	-1635.25184999	
-2.97892515524	-1635.24954227	
-2.99573227355	-1635.2472676	
-3.01226157551	-1635.24502524	
-3.02852209638	-1635.2428145	
-3.04452243772	-1635.24063471	
-3.06027079469	-1635.2384852	
-3.07577498123	-1635.23636535	
-3.09104245336	-1635.23427454	
-3.10608033072	-1635.23221217	
-3.12089541651	-1635.23017767	
-3.13549421593	-1635.22817046	
-3.14988295338	-1635.22619	
-3.16406758837	-1635.22423576	
-3.17805383035	-1635.22230722	
-3.19184715248	-1635.22040388	
-3.20545280454	-1635.21852526	
-3.21887582487	-1635.21667087	
-3.23212105162	-1635.21484026	
-3.24519313319	-1635.21303297	
-3.25809653802	-1635.21124856	
-3.2708355638	-1635.20948662	
-3.28341434601	-1635.20774671	
-3.295836866	-1635.20602844	
-3.3081069586	-1635.20433141	
-3.32022831913	-1635.20265524	
-3.33220451018	-1635.20099954	
-3.34403896782	-1635.19936396	
-3.35573500759	-1635.19774813	
-3.36729582999	-1635.1961517	
-3.37872452581	-1635.19457434	
-3.39002408106	-1635.19301571	
-3.40119738166	-1635.19147548	
-3.41224721785	-1635.18995334	
-3.42317628838	-1635.18844898	
-3.43398720449	-1635.18696209	
-3.4446824936	-1635.18549238	
-3.45526460293	-1635.18403955	
-3.4657359028	-1635.18260333	
-3.47609868984	-1635.18118343	
-3.48635519	-1635.1797796	
-3.49650756147	-1635.17839155	
-3.50655789732	-1635.17701904	
-3.51650822817	-1635.17566181	
-3.52636052462	-1635.17431961	
-3.53611669956	-1635.17299219	
-3.54577861047	-1635.17167933	
-3.55534806149	-1635.17038079	
-3.56482680544	-1635.16909634	
-3.57421654579	-1635.16782576	
-3.58351893846	-1635.16656883	
-3.59273559356	-1635.16532533	
-3.60186807712	-1635.16409506	
-3.61091791264	-1635.16287781	
-3.61988658263	-1635.16167339	
-3.62877553004	-1635.16048159	
-3.63758615973	-1635.15930222	
-3.6463198397	-1635.15813509	
-3.65497790244	-1635.15698002	
-3.66356164613	-1635.15583683	
-3.6720723358	-1635.15470533	
-3.68051120444	-1635.15358536	
-3.68887945411	-1635.15247674	
-3.69717825693	-1635.1513793	
-3.70540875607	-1635.15029289	
-3.7135720667	-1635.14921733	
-3.72166927694	-1635.14815247	
-3.72970144863	-1635.14709815	
-3.73766961828	-1635.14605423	
-3.74557479779	-1635.14502055	
-3.75341797525	-1635.14399697	
-3.76120011569	-1635.14298334	
-3.76892216179	-1635.14197951	
-3.77658503453	-1635.14098537	
-3.78418963392	-1635.14000075	
-3.79173683955	-1635.13902554	
-3.79922751128	-1635.1380596	
-3.80666248977	-1635.13710281	
-3.81404259707	-1635.13615502	
-3.82136863716	-1635.13521613	
-3.82864139649	-1635.13428601	
-3.83586164446	-1635.13336454	
-3.84303013394	-1635.13245161	
-3.85014760171	-1635.13154709	
-3.85721476893	-1635.13065087	
-3.86423234159	-1635.12976284	
-3.87120101091	-1635.1288829	
-3.87812145375	-1635.12801093	
-3.88499433304	-1635.12714683	
-3.89182029811	-1635.12629049	
-3.8985999851	-1635.12544182	
-3.90533401728	-1635.12460071	
-3.91202300543	-1635.12376706	
-3.91866754815	-1635.12294078	
-3.92526823218	-1635.12212177	
-3.93182563272	-1635.12130994	
-3.93834031375	-1635.12050519	
-3.94481282825	-1635.11970744	
-3.95124371858	-1635.11891659	
-3.95763351668	-1635.11813256	
-3.96398274436	-1635.11735526	
-3.97029191355	-1635.11658461	
-3.97656152657	-1635.11582052	
-3.98279207632	-1635.11506292	
-3.98898404656	-1635.11431171	
-3.99513791214	-1635.11356683	
-4.00125413916	-1635.11282818	
-4.00733318523	-1635.11209571	
-4.01337549969	-1635.11136932	
-4.01938152375	-1635.11064896	
-4.02535169074	-1635.10993453	
-4.03128642625	-1635.10922598	
-4.03718614838	-1635.10852322	
-4.04305126783	-1635.1078262	
-4.04888218815	-1635.10713484	
-4.05467930583	-1635.10644907	
-4.06044301055	-1635.10576883	
-4.06617368526	-1635.10509405	
-4.07187170637	-1635.10442467	
-4.07753744391	-1635.10376063	
-4.08317126162	-1635.10310185	
-4.08877351717	-1635.10244829	
-4.09434456222	-1635.10179988	
-4.0998847426	-1635.10115655	
-4.10539439841	-1635.10051826	
-4.11087386417	-1635.09988494	
-4.11632346894	-1635.09925653	
-4.12174353641	-1635.09863299	
-4.12713438505	-1635.09801425	
-4.13249632819	-1635.09740026	
-4.13782967416	-1635.09679096	
-4.14313472639	-1635.09618631	
-4.14841178349	-1635.09558625	
-4.15366113938	-1635.09499073	
-4.15888308336	-1635.0943997	
-4.16407790024	-1635.09381311	
-4.1692458704	-1635.09323091	
-4.1743872699	-1635.09265305	
-4.17950237056	-1635.09207948	
-4.18459144007	-1635.09151016	
-4.18965474203	-1635.09094504	
-4.19469253606	-1635.09038408	
-4.19970507788	-1635.08982723	
-4.20469261939	-1635.08927444	
-4.20965540873	-1635.08872567	
-4.21459369037	-1635.08818088	
-4.21950770518	-1635.08764003	
-4.22439769047	-1635.08710307	
-4.22926388012	-1635.08656997	
-4.2341065046	-1635.08604067	
-4.23892579103	-1635.08551515	
-4.2437219633	-1635.08499336	
-4.24849524205	-1635.08447526	
-4.25324584481	-1635.08396082	
-4.257973986	-1635.08344999	
-4.26267987704	-1635.08294274	
-4.26736372635	-1635.08243903	
-4.27202573946	-1635.08193883	
-4.27666611902	-1635.0814421	
-4.28128506487	-1635.0809488	
-4.28588277412	-1635.08045889	
-4.29045944115	-1635.07997236	
-4.29501525768	-1635.07948915	
-4.29955041285	-1635.07900923	
-4.3040650932	-1635.07853258	
-4.30855948279	-1635.07805916	
-4.31303376319	-1635.07758894	
-4.31748811354	-1635.07712188	
-4.3219227106	-1635.07665796	
-4.32633772881	-1635.07619714	
-4.33073334029	-1635.07573939	
-4.33510971489	-1635.07528468	
-4.33946702026	-1635.07483299	
-4.34380542185	-1635.07438428	
-4.348125083	-1635.07393852	
-4.3524261649	-1635.07349568	
-4.35670882669	-1635.07305575	
-4.36097322548	-1635.07261868	
-4.36521951636	-1635.07218445	
-4.36944785247	-1635.07175303	
-4.373658385	-1635.0713244	
-4.37785126326	-1635.07089853	
-4.38202663467	-1635.07047539	
-4.38618464482	-1635.07005497	
-4.39032543749	-1635.06963722	
-4.39444915467	-1635.06922213	
-4.39855593663	-1635.06880967	
-4.40264592188	-1635.06839981	
-4.40671924726	-1635.06799254	
-4.41077604796	-1635.06758783	
-4.4148164575	-1635.06718565	
-4.4188406078	-1635.06678598	
-4.42284862919	-1635.0663888	
-4.42684065046	-1635.06599408	
-4.43081679884	-1635.06560181	
-4.43477720006	-1635.06521195	
-4.43872197835	-1635.0648245	
-4.44265125649	-1635.06443941	
-4.44656515581	-1635.06405669	
-4.45046379623	-1635.06367629	
-4.45434729625	-1635.06329821	
-4.45821577303	-1635.06292241	
-4.46206934235	-1635.06254889	
-4.46590811865	-1635.06217762	
-4.46973221509	-1635.06180858	
-4.47354174351	-1635.06144174	
-4.47733681448	-1635.0610771	
-4.48111753732	-1635.06071463	
-4.48488402011	-1635.06035431	
-4.48863636973	-1635.05999612	
-4.49237469184	-1635.05964005	
-4.49609909093	-1635.05928607	
-4.49980967033	-1635.05893417	
-4.50350653221	-1635.05858433	
-4.50718977763	-1635.05823653	
-4.51085950652	-1635.05789075	
-4.51451581772	-1635.05754698	
-4.518158809	-1635.0572052	
-4.52178857705	-1635.05686539	
-4.52540521752	-1635.05652753	
-4.52900882502	-1635.05619161	
-4.53259949315	-1635.05585762	
-4.5361773145	-1635.05552553	
-4.53974238067	-1635.05519533	
-4.54329478227	-1635.054867	
-4.54683460898	-1635.05454053	
-4.55036194949	-1635.0542159	
-4.5538768916	-1635.0538931	
-4.55737952215	-1635.05357211	
-4.56086992709	-1635.05325291	
-4.56434819147	-1635.0529355	
-4.56781439944	-1635.05261985	
-4.57126863431	-1635.05230596	
-4.5747109785	-1635.0519938	
-4.5781415136	-1635.05168337	
-4.58156032035	-1635.05137464	
-4.58496747867	-1635.05106761	
-4.58836306767	-1635.05076226	
-4.59174716566	-1635.05045858	
-4.59511985013	-1635.05015655	
-4.59848119784	-1635.04985616	
-4.60183128472	-1635.0495574	
-4.60517018599	-1635.04926026	
-4.60849797608	-1635.04896471	
-4.61181472871	-1635.04867076	
-4.61512051684	-1635.04837838	
-4.61841541274	-1635.04808756	
-4.62169948794	-1635.04779829	
-4.62497281328	-1635.04751056	
-4.62823545892	-1635.04722436	
-4.63148749431	-1635.04693967	
-4.63472898823	-1635.04665649	
-4.63796000881	-1635.0463748	
-4.64118062351	-1635.04609458	
-4.64439089914	-1635.04581583	
-4.64759090187	-1635.04553854	
-4.65078069724	-1635.04526269	
-4.65396035016	-1635.04498828	
-4.65712992492	-1635.04471529	
-4.66028948521	-1635.04444371	
-4.66343909411	-1635.04417353	
-4.66657881412	-1635.04390474	
-4.66970870713	-1635.04363733	
-4.67282883446	-1635.04337128	
-4.67593925688	-1635.0431066	
-4.67904003455	-1635.04284326	
-4.68213122712	-1635.04258127	
