#lnL 	x[] 	 df 
4322.01578042	-1.20397280433	-0.916290731874	-0.69314718056	1.38629436112	-3.40119738166	-3.40119738166	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	13.8086445389	-214.008804988	-75.818603662	117.182153758	-32.714270759	32.7323647298	-616.467746429	-17.4590143253	-94.3186624355	-6.7116416218	-11.4585802325	-10.8307457413	12.9747897686	13.8270387277	-60.9587625798	12.2390299845
3979.29062698	-1.22554308414	-0.914860969732	-0.692065987666	1.20324584839	-3.35009490219	-3.45232812546	-3.64219501861	-4.57789771741	-4.45783639558	-4.59468602968	-4.58727090694	-4.58825163793	-4.62543791357	-4.62676919909	-4.50994740274	-4.62428859407	22.4167207463	-215.494556599	-68.2702284038	97.6300190914	-26.9072844006	26.8211435284	-617.009796515	-4.74185570636	-97.8239850767	-0.517114712157	-10.9573624723	-10.9981515652	12.8740089605	13.5501780481	-59.7907783251	12.2021506705
3067.00213338	-1.31182420339	-0.909141921163	-0.687741216088	0.471051797474	-3.14568498428	-3.65685110067	0.209705650914	-4.46880784311	-3.86850123395	-4.55274940443	-4.51567379075	-4.52057744571	-4.70650882391	-4.71316525151	-4.12905626974	-4.70076222642	120.574807116	-226.388542846	-153.139900494	-14.6009070612	-15.7029012904	15.565685807	22.991135939	11.9123241691	-94.4376988993	10.1869381162	-10.0278208429	-10.5725774225	12.4194896086	12.5619597116	-53.1594229387	11.9785255266
6242.77932111	-2.1872519471	-0.001	-0.001	0.498980188776	-3.01136472634	-3.79019732227	0.449495119618	-4.54293086045	-3.12798359482	-4.62153558704	-4.43609405284	-4.4374959664	-4.80426928931	-4.8125092768	-3.70704766164	-4.79487091481	-469.832814787	51781.3791209	575334.014963	189.867730072	-25.0224125864	24.9295389665	13.4445869251	42.7218090846	85.5513957667	38.9397640251	28.0195339957	26.9515767719	36.3005233527	36.6104320461	37.0467184558	35.8337603557
2942.30414826	-1.63194128121	-0.577062271945	-0.436621014688	0.481264353651	-3.09656818535	-3.70561172438	0.297389305636	-4.49591235731	-3.59771664388	-4.57790240184	-4.48657392119	-4.49019709671	-4.74225682794	-4.74949231483	-3.97474066413	-4.73517488759	-8.95354368424	-197.736300223	207.169768629	-5.05229937886	-14.3349494053	14.1927907649	-18.3617430436	11.7422065268	-84.2401483776	10.0667517575	-9.84687578051	-10.2416194281	12.0694365361	12.0917099085	-49.3852872149	11.6734247578
6242.77932111	-2.1872519471	-0.001	-0.001	0.498980188776	-3.01136472634	-3.79019732227	0.449495119618	-4.54293086045	-3.12798359482	-4.62153558704	-4.43609405284	-4.4374959664	-4.80426928931	-4.8125092768	-3.70704766164	-4.79487091481	-469.832814787	51781.3791209	575334.014963	189.867730072	-25.0224125864	24.9295389665	13.4445869251	42.7218090846	85.5513957667	38.9397640251	28.0195339957	26.9515767719	36.3005233527	36.6104320461	37.0467184558	35.8337603557
2994.30579424	-2.18724816243	-0.0906399550129	-0.996974153145	0.498651504313	-3.01132140946	-3.79024047837	0.449471845379	-4.54300481717	-3.12813169484	-4.62160299657	-4.43614255811	-4.4375426229	-4.80433213	-4.81257265398	-3.70711179408	-4.79493294747	-156.645493377	283.496223297	-407.398870372	25.3821680118	-7.14613825892	7.03870988161	3.86073814373	13.9829545552	-55.4374610254	12.2483207248	-6.98444420529	-6.83379782025	13.4226453364	13.2537956749	-37.2770811964	13.2225610804
2993.82750037	-2.18697681434	-0.0911300530101	-0.996269568007	0.498607622565	-3.01130905491	-3.7902526472	0.449465170768	-4.54302899151	-3.12803585203	-4.621624172	-4.43613048308	-4.43753080831	-4.80435533565	-4.81259556772	-3.70704734777	-4.79495580722	-156.592742506	280.412110243	-407.024019644	25.374341206	-7.14671379853	7.0392808027	3.77545057525	13.97726778	-55.4502470027	12.2430932757	-6.99069731284	-6.84020036119	13.4179802014	13.2490752198	-37.2869426321	13.2178600781
2991.9319787	-2.18589142197	-0.0930904449991	-0.993451227456	0.498432095573	-3.01125963669	-3.79030132251	0.449438472321	-4.54312568888	-3.12765248079	-4.62170887372	-4.43608218294	-4.43748354996	-4.80444815828	-4.81268722268	-3.70678956254	-4.79504724618	-156.381845073	268.400441605	-405.521730329	25.3423563024	-7.1491145448	7.04151972286	3.43424169251	13.954587595	-55.5011528835	12.2222459782	-7.01563278165	-6.86573330113	13.3993747345	13.2302489227	-37.3262458154	13.1991113483
2984.61606	-2.1815498525	-0.100932012955	-0.982177865249	0.497729987604	-3.01106196383	-3.79049602374	0.449331678536	-4.54351247833	-3.12611899581	-4.6220476806	-4.43588898241	-4.43729451654	-4.80481944878	-4.81305384254	-3.70575842159	-4.79541300205	-155.534395141	225.023333655	-399.45622472	25.2083523833	-7.15879675539	7.05076672602	2.06886334886	13.8649380694	-55.7009528416	12.1398572611	-7.11414173343	-6.96662814583	13.3258344684	13.155832522	-37.4811714517	13.1250012828
