#Tract_length	Init_rate	lnL	
27.0	0.365906019237	1240075.24741	
27.0	0.386234131417	1239774.60505	
27.0	0.406562243597	1239677.45657	
27.0	0.426890355777	1239765.25398	
27.0	0.447218467957	1240021.52711	
28.2	0.350335550334	1240075.3906	
28.2	0.369798636463	1239774.78762	
28.2	0.389261722593	1239677.64233	
28.2	0.408724808723	1239765.41003	
28.2	0.428187894852	1240021.62355	
29.4	0.336036140116	1240075.57855	
29.4	0.354704814567	1239775.01838	
29.4	0.373373489018	1239677.88023	
29.4	0.392042163469	1239765.62261	
29.4	0.41071083792	1240021.7813	
30.6	0.322858252268	1240075.80938	
30.6	0.340794821839	1239775.2952	
30.6	0.358731391409	1239678.16785	
30.6	0.37666796098	1239765.88903	
30.6	0.39460453055	1240021.99741	
31.8	0.310674921994	1240076.08129	
31.8	0.327934639883	1239775.61604	
31.8	0.345194357771	1239678.50292	
31.8	0.36245407566	1239766.20676	
31.8	0.379713793548	1240022.26906	
33.0	0.299377652103	1240076.39256	
33.0	0.316009743887	1239775.97896	
33.0	0.33264183567	1239678.88329	
33.0	0.349273927454	1239766.5734	
33.0	0.365906019237	1240022.59362	
34.2	0.288873173082	1240076.74155	
34.2	0.304921682698	1239776.38214	
34.2	0.320970192314	1239679.3069	
34.2	0.337018701929	1239766.98669	
34.2	0.353067211545	1240022.96859	
