#lnL 	x[] 	 df 
-203810.77044	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-2.01474275094	-5.52146091786	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203810.77044	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-2.01474274094	-5.52146090786	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203803.010161	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.01474275094	-4.52146091786	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203803.010161	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.01474274094	-4.52146090786	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.943054	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.10675606208	-4.61347422901	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.943054	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.10675605208	-4.61347421901	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09815809694	-4.60487626387	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09815808694	-4.60487625387	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.94245	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09800456185	-4.60472272878	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.94245	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09800455185	-4.60472271878	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09814885106	-4.60486701799	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09814884106	-4.60486700799	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09815712973	-4.60487529665	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.09815711973	-4.60487528665	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
-203802.942448	-0.620194218141	-0.412766937685	-1.06970364894	2.78124862569	-0.345784574668	2.82225617867	-1.0981580342	-4.60487620113	-4.11365834522	-6.22711539245	-4.67246825867	-4.83287305647	-5.9444333505	-6.75628584366	-6.27354328491	-5.17984328293	-6.5428975369	-6.11201873848	-5.58826632933	-7.47453611204
